site,plot,date_observed,genus,species,id,observer,date_entered,data_entry,dist_from_collar,comments
East Woods,HH115,8/10/2018,Prunus,serotina,1415,Zumwalde,8/10/2018,Zumwalde,2.3,
East Woods,HH115,8/31/2018,Prunus,serotina,1415,Zumwalde,8/31/2018,Zumwalde,2.1,
East Woods,HH115,9/26/2018,Prunus,serotina,1415,Ye,9/28/2018,Zumwalde,1.1,
East Woods,HH115,10/17/2018,Prunus,serotina,1415,Zumwalde,10/23/2018,Zumwalde,1.9,
East Woods,HH115,10/31/2018,Prunus,serotina,1415,Zumwalde,11/28/2018,Zumwalde,1.9,
East Woods,HH115,3/27/2019,Prunus,serotina,1415,Zumwalde,3/27/2019,Zumwalde,1,
East Woods,HH115,5/3/2019,Prunus,serotina,1415,Zumwalde,5/3/2019,Zumwalde,2.1,
East Woods,HH115,5/23/2019,Prunus,serotina,1415,Zumwalde,5/23/2019,Zumwalde,1.9,
East Woods,HH115,7/17/2017,Prunus,serotina,1417,Duckett,7/17/2017,Duckett,0,
East Woods,HH115,7/31/2017,Prunus,serotina,1417,Duckett,7/31/2017,Duckett,0,
East Woods,HH115,8/14/2017,Prunus,serotina,1417,Duckett,8/14/2017,Duckett,0,
East Woods,HH115,8/30/2017,Prunus,serotina,1417,Duckett,8/30/2017,Duckett,0,
East Woods,HH115,9/11/2017,Prunus,serotina,1417,Duckett,9/11/2017,Duckett,0,
East Woods,HH115,5/8/2018,Prunus,serotina,1417,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,5/23/2018,Prunus,serotina,1417,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/7/2018,Prunus,serotina,1417,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/22/2018,Prunus,serotina,1417,Godlewski,7/19/2018,Zumwalde,0,
East Woods,HH115,7/2/2018,Prunus,serotina,1417,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,HH115,7/19/2018,Prunus,serotina,1417,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,HH115,7/27/2018,Prunus,serotina,1417,Butkiewicz,7/27/2018,Zumwalde,0.6,
East Woods,HH115,8/10/2018,Prunus,serotina,1417,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,HH115,8/31/2018,Prunus,serotina,1417,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,HH115,9/26/2018,Prunus,serotina,1417,Ye,9/28/2018,Zumwalde,0,
East Woods,HH115,10/17/2018,Prunus,serotina,1417,Zumwalde,10/23/2018,Zumwalde,999,
East Woods,HH115,10/31/2018,Prunus,serotina,1417,Zumwalde,11/28/2018,Zumwalde,999,
East Woods,HH115,7/17/2017,Prunus,serotina,1420,Duckett,7/17/2017,Duckett,0,
East Woods,HH115,7/31/2017,Prunus,serotina,1420,Duckett,7/31/2017,Duckett,0,
East Woods,HH115,8/14/2017,Prunus,serotina,1420,Duckett,8/14/2017,Duckett,0,
East Woods,HH115,8/30/2017,Prunus,serotina,1420,Duckett,8/30/2017,Duckett,0,
East Woods,HH115,9/11/2017,Prunus,serotina,1420,Duckett,9/11/2017,Duckett,0,
East Woods,HH115,5/8/2018,Prunus,serotina,1420,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,5/23/2018,Prunus,serotina,1420,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/7/2018,Prunus,serotina,1420,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/22/2018,Prunus,serotina,1420,Godlewski,7/19/2018,Zumwalde,0,
East Woods,HH115,7/2/2018,Prunus,serotina,1420,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,HH115,7/19/2018,Prunus,serotina,1420,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,HH115,7/27/2018,Prunus,serotina,1420,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,HH115,8/10/2018,Prunus,serotina,1420,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,HH115,8/31/2018,Prunus,serotina,1420,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,HH115,9/26/2018,Prunus,serotina,1420,Ye,9/28/2018,Zumwalde,0,
East Woods,HH115,10/17/2018,Prunus,serotina,1420,Zumwalde,10/23/2018,Zumwalde,999,
East Woods,HH115,10/31/2018,Prunus,serotina,1420,Zumwalde,11/28/2018,Zumwalde,999,
East Woods,HH115,7/17/2017,Prunus,serotina,1421,Duckett,7/17/2017,Duckett,0,
East Woods,HH115,7/31/2017,Prunus,serotina,1421,Duckett,7/31/2017,Duckett,0,
East Woods,HH115,8/14/2017,Prunus,serotina,1421,Duckett,8/14/2017,Duckett,0,
East Woods,HH115,8/30/2017,Prunus,serotina,1421,Duckett,8/30/2017,Duckett,0,
East Woods,HH115,9/11/2017,Prunus,serotina,1421,Duckett,9/11/2017,Duckett,0,
East Woods,HH115,5/8/2018,Prunus,serotina,1421,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,5/23/2018,Prunus,serotina,1421,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/7/2018,Prunus,serotina,1421,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/22/2018,Prunus,serotina,1421,Godlewski,7/19/2018,Zumwalde,0,
East Woods,HH115,7/2/2018,Prunus,serotina,1421,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,HH115,7/19/2018,Prunus,serotina,1421,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,HH115,7/27/2018,Prunus,serotina,1421,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,HH115,8/10/2018,Prunus,serotina,1421,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,HH115,8/31/2018,Prunus,serotina,1421,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,HH115,9/26/2018,Prunus,serotina,1421,Ye,9/28/2018,Zumwalde,0,
East Woods,HH115,10/17/2018,Prunus,serotina,1421,Zumwalde,10/23/2018,Zumwalde,0,
East Woods,HH115,10/31/2018,Prunus,serotina,1421,Zumwalde,11/28/2018,Zumwalde,0,
East Woods,HH115,3/27/2019,Prunus,serotina,1421,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,HH115,5/3/2019,Prunus,serotina,1421,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,HH115,5/23/2019,Prunus,serotina,1421,Zumwalde,5/23/2019,Zumwalde,0,
East Woods,HH115,7/17/2017,Prunus,serotina,1424,Duckett,7/17/2017,Duckett,0.35,
East Woods,HH115,7/31/2017,Prunus,serotina,1424,Duckett,7/31/2017,Duckett,0.4,
East Woods,HH115,8/14/2017,Prunus,serotina,1424,Duckett,8/14/2017,Duckett,0.65,
East Woods,HH115,8/30/2017,Prunus,serotina,1424,Duckett,8/30/2017,Duckett,0.6,
East Woods,HH115,9/11/2017,Prunus,serotina,1424,Duckett,9/11/2017,Duckett,0.5,
East Woods,HH115,5/8/2018,Prunus,serotina,1424,Godlewski,6/22/2018,Godlewski,0.6,
East Woods,HH115,5/23/2018,Prunus,serotina,1424,Godlewski,6/22/2018,Godlewski,0.4,
East Woods,HH115,6/7/2018,Prunus,serotina,1424,Godlewski,6/22/2018,Godlewski,1.5,
East Woods,HH115,6/22/2018,Prunus,serotina,1424,Godlewski,7/19/2018,Zumwalde,1.5,
East Woods,HH115,7/2/2018,Prunus,serotina,1424,Koropp/ Butkiewicz,7/2/2018,Koropp,0.5,
East Woods,HH115,7/19/2018,Prunus,serotina,1424,Zumwalde,7/20/2018,Zumwalde,0.5,
East Woods,HH115,7/27/2018,Prunus,serotina,1424,Butkiewicz,7/27/2018,Zumwalde,0.5,
East Woods,HH115,8/10/2018,Prunus,serotina,1424,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,HH115,8/31/2018,Prunus,serotina,1424,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,HH115,9/26/2018,Prunus,serotina,1424,Ye,9/28/2018,Zumwalde,0.3,
East Woods,HH115,10/17/2018,Prunus,serotina,1424,Zumwalde,10/23/2018,Zumwalde,0,
East Woods,HH115,10/31/2018,Prunus,serotina,1424,Zumwalde,11/28/2018,Zumwalde,0.7,
East Woods,HH115,3/27/2019,Prunus,serotina,1424,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,HH115,5/3/2019,Prunus,serotina,1424,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,HH115,5/23/2019,Prunus,serotina,1424,Zumwalde,5/23/2019,Zumwalde,0,
East Woods,HH115,7/17/2017,Prunus,serotina,1426,Duckett,7/17/2017,Duckett,0,
East Woods,HH115,7/31/2017,Prunus,serotina,1426,Duckett,7/31/2017,Duckett,0,
East Woods,HH115,8/14/2017,Prunus,serotina,1426,Duckett,8/14/2017,Duckett,0,
East Woods,HH115,8/30/2017,Prunus,serotina,1426,Duckett,8/30/2017,Duckett,0,
East Woods,HH115,9/11/2017,Prunus,serotina,1426,Duckett,9/11/2017,Duckett,0,
East Woods,HH115,5/8/2018,Prunus,serotina,1426,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,5/23/2018,Prunus,serotina,1426,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/7/2018,Prunus,serotina,1426,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/22/2018,Prunus,serotina,1426,Godlewski,7/19/2018,Zumwalde,0,
East Woods,HH115,7/2/2018,Prunus,serotina,1426,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,HH115,7/19/2018,Prunus,serotina,1426,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,HH115,7/27/2018,Prunus,serotina,1426,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,HH115,8/10/2018,Prunus,serotina,1426,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,HH115,8/31/2018,Prunus,serotina,1426,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,HH115,9/26/2018,Prunus,serotina,1426,Ye,9/28/2018,Zumwalde,0,
East Woods,HH115,10/17/2018,Prunus,serotina,1426,Zumwalde,10/23/2018,Zumwalde,0,
East Woods,HH115,10/31/2018,Prunus,serotina,1426,Zumwalde,11/28/2018,Zumwalde,0,
East Woods,HH115,3/27/2019,Prunus,serotina,1426,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,HH115,5/3/2019,Prunus,serotina,1426,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,HH115,5/23/2019,Prunus,serotina,1426,Zumwalde,5/23/2019,Zumwalde,0,
East Woods,HH115,7/17/2017,Prunus,serotina,1441,Duckett,7/17/2017,Duckett,0,
East Woods,HH115,7/31/2017,Prunus,serotina,1441,Duckett,7/31/2017,Duckett,0,
East Woods,HH115,8/14/2017,Prunus,serotina,1441,Duckett,8/14/2017,Duckett,0,
East Woods,HH115,8/30/2017,Prunus,serotina,1441,Duckett,8/30/2017,Duckett,0,
East Woods,HH115,9/11/2017,Prunus,serotina,1441,Duckett,9/11/2017,Duckett,0,
East Woods,HH115,5/8/2018,Prunus,serotina,1441,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,5/23/2018,Prunus,serotina,1441,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/7/2018,Prunus,serotina,1441,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/22/2018,Prunus,serotina,1441,Godlewski,7/19/2018,Zumwalde,0,
East Woods,HH115,7/2/2018,Prunus,serotina,1441,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,HH115,7/19/2018,Prunus,serotina,1441,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,HH115,7/27/2018,Prunus,serotina,1441,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,HH115,8/10/2018,Prunus,serotina,1441,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,HH115,8/31/2018,Prunus,serotina,1441,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,HH115,9/26/2018,Prunus,serotina,1441,Ye,9/28/2018,Zumwalde,0,
East Woods,HH115,10/17/2018,Prunus,serotina,1441,Zumwalde,10/23/2018,Zumwalde,1.4,
East Woods,HH115,10/31/2018,Prunus,serotina,1441,Zumwalde,11/28/2018,Zumwalde,1.4,
East Woods,HH115,3/27/2019,Prunus,serotina,1441,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,HH115,5/3/2019,Prunus,serotina,1441,Zumwalde,5/3/2019,Zumwalde,1.8,
East Woods,HH115,5/23/2019,Prunus,serotina,1441,Zumwalde,5/23/2019,Zumwalde,1.4,
East Woods,N115,7/17/2017,Prunus,serotina,1460,Duckett,7/17/2017,Duckett,0,
East Woods,N115,7/24/2017,Prunus,serotina,1460,Duckett,7/31/2017,Duckett,0,
East Woods,N115,8/10/2017,Prunus,serotina,1460,Duckett,8/10/2017,Duckett,0,
East Woods,N115,8/25/2017,Prunus,serotina,1460,Duckett,8/25/2017,Duckett,0,
East Woods,N115,9/6/2017,Prunus,serotina,1460,Duckett,9/8/2017,Duckett,0,
East Woods,N115,9/19/2017,Prunus,serotina,1460,Duckett,9/19/2017,Duckett,0,
East Woods,N115,5/3/2018,Prunus,serotina,1460,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/15/2018,Prunus,serotina,1460,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/31/2018,Prunus,serotina,1460,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,6/14/2018,Prunus,serotina,1460,Godlewski,6/22/2018,Godlewski,2,
East Woods,N115,7/2/2018,Prunus,serotina,1460,Koropp/ Butkiewicz,7/2/2018,Koropp,3.7,
East Woods,N115,7/19/2018,Prunus,serotina,1460,Zumwalde,7/20/2018,Zumwalde,4.4,
East Woods,N115,7/27/2018,Prunus,serotina,1460,Butkiewicz,7/27/2018,Zumwalde,4.8,
East Woods,N115,8/10/2018,Prunus,serotina,1460,Zumwalde,8/10/2018,Zumwalde,5.8,
East Woods,N115,8/31/2018,Prunus,serotina,1460,Zumwalde,8/31/2018,Zumwalde,6.8,
East Woods,N115,9/26/2018,Prunus,serotina,1460,Oros,9/28/2018,Zumwalde,6.6,
East Woods,N115,10/17/2018,Prunus,serotina,1460,Zumwalde,10/23/2018,Zumwalde,9.2,
East Woods,N115,10/31/2018,Prunus,serotina,1460,Zumwalde,11/28/2018,Zumwalde,8,
East Woods,N115,3/27/2019,Prunus,serotina,1460,Zumwalde,3/27/2019,Zumwalde,7.9,
East Woods,N115,5/3/2019,Prunus,serotina,1460,Zumwalde,5/3/2019,Zumwalde,7.5,
East Woods,N115,5/23/2019,Prunus,serotina,1460,Zumwalde,5/23/2019,Zumwalde,7.3,
East Woods,HH115,7/17/2017,Ostrya,virginiana,1422,Duckett,7/17/2017,Duckett,0,
East Woods,HH115,7/31/2017,Ostrya,virginiana,1422,Duckett,7/31/2017,Duckett,0,
East Woods,HH115,8/14/2017,Ostrya,virginiana,1422,Duckett,8/14/2017,Duckett,0,
East Woods,HH115,8/30/2017,Ostrya,virginiana,1422,Duckett,8/30/2017,Duckett,0,
East Woods,HH115,9/11/2017,Ostrya,virginiana,1422,Duckett,9/11/2017,Duckett,0,
East Woods,HH115,5/8/2018,Ostrya,virginiana,1422,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,5/23/2018,Ostrya,virginiana,1422,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/7/2018,Ostrya,virginiana,1422,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/22/2018,Ostrya,virginiana,1422,Godlewski,7/19/2018,Zumwalde,0,
East Woods,HH115,7/2/2018,Ostrya,virginiana,1422,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,HH115,7/19/2018,Ostrya,virginiana,1422,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,HH115,7/27/2018,Ostrya,virginiana,1422,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,HH115,8/10/2018,Ostrya,virginiana,1422,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,HH115,8/31/2018,Ostrya,virginiana,1422,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,HH115,9/26/2018,Ostrya,virginiana,1422,Ye,9/28/2018,Zumwalde,0,
East Woods,HH115,10/17/2018,Ostrya,virginiana,1422,Zumwalde,10/23/2018,Zumwalde,0,
East Woods,HH115,10/31/2018,Ostrya,virginiana,1422,Zumwalde,11/28/2018,Zumwalde,0,
East Woods,HH115,3/27/2019,Ostrya,virginiana,1422,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,HH115,5/3/2019,Ostrya,virginiana,1422,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,HH115,5/23/2019,Ostrya,virginiana,1422,Zumwalde,5/23/2019,Zumwalde,0,
East Woods,N115,7/17/2017,Ostrya,virginiana,1454,Duckett,7/17/2017,Duckett,0.35,
East Woods,N115,7/24/2017,Ostrya,virginiana,1454,Duckett,7/31/2017,Duckett,0.4,
East Woods,N115,8/10/2017,Ostrya,virginiana,1454,Duckett,8/10/2017,Duckett,0.45,
East Woods,N115,8/25/2017,Ostrya,virginiana,1454,Duckett,8/25/2017,Duckett,0.35,
East Woods,N115,9/6/2017,Ostrya,virginiana,1454,Duckett,9/8/2017,Duckett,0.5,
East Woods,N115,9/19/2017,Ostrya,virginiana,1454,Duckett,9/19/2017,Duckett,0.5,
East Woods,N115,5/3/2018,Ostrya,virginiana,1454,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/15/2018,Ostrya,virginiana,1454,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/31/2018,Ostrya,virginiana,1454,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,6/14/2018,Ostrya,virginiana,1454,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,7/2/2018,Ostrya,virginiana,1454,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,N115,7/19/2018,Ostrya,virginiana,1454,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,N115,7/27/2018,Ostrya,virginiana,1454,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,N115,8/10/2018,Ostrya,virginiana,1454,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,N115,8/31/2018,Ostrya,virginiana,1454,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,N115,9/26/2018,Ostrya,virginiana,1454,Oros,9/28/2018,Zumwalde,0,
East Woods,N115,10/17/2018,Ostrya,virginiana,1454,Zumwalde,10/23/2018,Zumwalde,0,
East Woods,N115,10/31/2018,Ostrya,virginiana,1454,Zumwalde,11/28/2018,Zumwalde,0,
East Woods,N115,3/27/2019,Ostrya,virginiana,1454,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,N115,5/3/2019,Ostrya,virginiana,1454,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,N115,5/23/2019,Ostrya,virginiana,1454,Zumwalde,5/23/2019,Zumwalde,0,
East Woods,N115,7/17/2017,Ostrya,virginiana,1455,Duckett,7/17/2017,Duckett,0,
East Woods,N115,7/24/2017,Ostrya,virginiana,1455,Duckett,7/31/2017,Duckett,0,
East Woods,N115,8/10/2017,Ostrya,virginiana,1455,Duckett,8/10/2017,Duckett,0,
East Woods,N115,8/25/2017,Ostrya,virginiana,1455,Duckett,8/25/2017,Duckett,0,
East Woods,N115,9/6/2017,Ostrya,virginiana,1455,Duckett,9/8/2017,Duckett,0,
East Woods,N115,9/19/2017,Ostrya,virginiana,1455,Duckett,9/19/2017,Duckett,0,
East Woods,N115,5/3/2018,Ostrya,virginiana,1455,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/15/2018,Ostrya,virginiana,1455,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/31/2018,Ostrya,virginiana,1455,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,6/14/2018,Ostrya,virginiana,1455,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,7/2/2018,Ostrya,virginiana,1455,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,N115,7/19/2018,Ostrya,virginiana,1455,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,N115,7/27/2018,Ostrya,virginiana,1455,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,N115,8/10/2018,Ostrya,virginiana,1455,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,N115,8/31/2018,Ostrya,virginiana,1455,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,N115,9/26/2018,Ostrya,virginiana,1455,Oros,9/28/2018,Zumwalde,0,
East Woods,N115,10/17/2018,Ostrya,virginiana,1455,Zumwalde,10/23/2018,Zumwalde,1,
East Woods,N115,10/31/2018,Ostrya,virginiana,1455,Zumwalde,11/28/2018,Zumwalde,1.1,
East Woods,N115,3/27/2019,Ostrya,virginiana,1455,Zumwalde,3/27/2019,Zumwalde,1.5,
East Woods,N115,5/3/2019,Ostrya,virginiana,1455,Zumwalde,5/3/2019,Zumwalde,1.85,
East Woods,N115,5/23/2019,Ostrya,virginiana,1455,Zumwalde,5/23/2019,Zumwalde,8.55,
East Woods,N115,7/17/2017,Ostrya,virginiana,1457,Duckett,7/17/2017,Duckett,999,Mark was under collar. Made new mark
East Woods,N115,7/24/2017,Ostrya,virginiana,1457,Duckett,7/31/2017,Duckett,0,
East Woods,N115,8/10/2017,Ostrya,virginiana,1457,Duckett,8/10/2017,Duckett,0,
East Woods,N115,8/25/2017,Ostrya,virginiana,1457,Duckett,8/25/2017,Duckett,0,
East Woods,N115,9/6/2017,Ostrya,virginiana,1457,Duckett,9/8/2017,Duckett,0,
East Woods,N115,9/19/2017,Ostrya,virginiana,1457,Duckett,9/19/2017,Duckett,0,
East Woods,N115,5/3/2018,Ostrya,virginiana,1457,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/15/2018,Ostrya,virginiana,1457,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/31/2018,Ostrya,virginiana,1457,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,6/14/2018,Ostrya,virginiana,1457,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,7/2/2018,Ostrya,virginiana,1457,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,N115,7/19/2018,Ostrya,virginiana,1457,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,N115,7/27/2018,Ostrya,virginiana,1457,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,N115,8/10/2018,Ostrya,virginiana,1457,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,N115,8/31/2018,Ostrya,virginiana,1457,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,N115,9/26/2018,Ostrya,virginiana,1457,Oros,9/28/2018,Zumwalde,0,
East Woods,N115,10/17/2018,Ostrya,virginiana,1457,Zumwalde,10/23/2018,Zumwalde,1.1,
East Woods,N115,10/31/2018,Ostrya,virginiana,1457,Zumwalde,11/28/2018,Zumwalde,1,
East Woods,N115,3/27/2019,Ostrya,virginiana,1457,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,N115,5/3/2019,Ostrya,virginiana,1457,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,N115,5/23/2019,Ostrya,virginiana,1457,Zumwalde,5/23/2019,Zumwalde,0.8,
East Woods,N115,7/17/2017,Ostrya,virginiana,1466,Duckett,7/17/2017,Duckett,0,
East Woods,N115,7/24/2017,Ostrya,virginiana,1466,Duckett,7/31/2017,Duckett,0,
East Woods,N115,8/10/2017,Ostrya,virginiana,1466,Duckett,8/10/2017,Duckett,0,
East Woods,N115,8/25/2017,Ostrya,virginiana,1466,Duckett,8/25/2017,Duckett,0,
East Woods,N115,9/6/2017,Ostrya,virginiana,1466,Duckett,9/8/2017,Duckett,0,
East Woods,N115,9/19/2017,Ostrya,virginiana,1466,Duckett,9/19/2017,Duckett,0,
East Woods,N115,5/3/2018,Ostrya,virginiana,1466,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/15/2018,Ostrya,virginiana,1466,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/31/2018,Ostrya,virginiana,1466,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,6/14/2018,Ostrya,virginiana,1466,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,7/2/2018,Ostrya,virginiana,1466,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,N115,7/19/2018,Ostrya,virginiana,1466,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,N115,7/27/2018,Ostrya,virginiana,1466,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,N115,8/10/2018,Ostrya,virginiana,1466,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,N115,8/31/2018,Ostrya,virginiana,1466,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,N115,9/26/2018,Ostrya,virginiana,1466,Oros,9/28/2018,Zumwalde,0,
East Woods,N115,10/17/2018,Ostrya,virginiana,1466,Zumwalde,10/23/2018,Zumwalde,0,
East Woods,N115,10/31/2018,Ostrya,virginiana,1466,Zumwalde,11/28/2018,Zumwalde,0,
East Woods,N115,3/27/2019,Ostrya,virginiana,1466,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,N115,5/3/2019,Ostrya,virginiana,1466,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,N115,5/23/2019,Ostrya,virginiana,1466,Zumwalde,5/23/2019,Zumwalde,0,
East Woods,N115,7/17/2017,Ostrya,virginiana,1472,Duckett,7/17/2017,Duckett,999,Mark was under collar. Made new mark
East Woods,N115,7/24/2017,Ostrya,virginiana,1472,Duckett,7/31/2017,Duckett,0,
East Woods,N115,8/10/2017,Ostrya,virginiana,1472,Duckett,8/10/2017,Duckett,0,
East Woods,N115,8/25/2017,Ostrya,virginiana,1472,Duckett,8/25/2017,Duckett,0,
East Woods,N115,9/6/2017,Ostrya,virginiana,1472,Duckett,9/8/2017,Duckett,0,
East Woods,N115,9/19/2017,Ostrya,virginiana,1472,Duckett,9/19/2017,Duckett,0,
East Woods,N115,5/3/2018,Ostrya,virginiana,1472,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/15/2018,Ostrya,virginiana,1472,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,5/31/2018,Ostrya,virginiana,1472,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,6/14/2018,Ostrya,virginiana,1472,Godlewski,6/22/2018,Godlewski,0,
East Woods,N115,7/2/2018,Ostrya,virginiana,1472,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,N115,7/19/2018,Ostrya,virginiana,1472,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,N115,7/27/2018,Ostrya,virginiana,1472,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,N115,8/10/2018,Ostrya,virginiana,1472,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,N115,8/31/2018,Ostrya,virginiana,1472,Zumwalde,8/31/2018,Zumwalde,1,
East Woods,N115,9/26/2018,Ostrya,virginiana,1472,Oros,9/28/2018,Zumwalde,2.2,
East Woods,N115,10/17/2018,Ostrya,virginiana,1472,Zumwalde,10/23/2018,Zumwalde,3.6,
East Woods,N115,10/31/2018,Ostrya,virginiana,1472,Zumwalde,11/28/2018,Zumwalde,4.5,
East Woods,N115,3/27/2019,Ostrya,virginiana,1472,Zumwalde,3/27/2019,Zumwalde,3.35,
East Woods,N115,5/3/2019,Ostrya,virginiana,1472,Zumwalde,5/3/2019,Zumwalde,4.7,
East Woods,N115,5/23/2019,Ostrya,virginiana,1472,Zumwalde,5/23/2019,Zumwalde,4.35,
East Woods,B127,7/17/2017,Ostrya,virginiana,1493,Duckett,7/17/2017,Duckett,0,
East Woods,B127,7/31/2017,Ostrya,virginiana,1493,Duckett,7/31/2017,Duckett,0.3,
